,agent0/mean_episode_rewards,agent1/mean_episode_rewards,agent_mean/mean_episode_rewards
401,-0.27535802125930786,-0.2729111909866333,-0.2741346061229706
402,-0.31766781210899353,-0.2951641082763672,-0.30641594529151917
403,-0.23132164776325226,-0.28447407484054565,-0.25789785385131836
404,-1.134222388267517,-0.24566645920276642,-0.6899444460868835
405,-0.5193553566932678,-0.31221964955329895,-0.4157875180244446
406,-0.646382212638855,-0.21949166059494019,-0.4329369366168976
407,-0.2623935639858246,-0.2888648808002472,-0.2756292223930359
408,-0.3962831199169159,-0.42246854305267334,-0.4093758463859558
409,-1.2674833536148071,-0.26999640464782715,-0.7687398791313171
410,-0.2800065279006958,-0.30155131220817566,-0.2907789349555969
411,-0.7956807017326355,-0.17839139699935913,-0.4870360493659973
412,-1.0405011177062988,-0.358104407787323,-0.6993027329444885
413,-0.8694112300872803,-0.29505085945129395,-0.5822310447692871
414,-0.7972939610481262,-0.3308289647102356,-0.5640614628791809
415,-0.7395527362823486,-0.31490209698677063,-0.5272274017333984
416,-0.16051314771175385,-0.27851566672325134,-0.219514399766922
417,-0.7884917855262756,-0.366420716047287,-0.5774562358856201
418,-0.6296268105506897,-0.24538037180900574,-0.4375035762786865
419,-0.5574321150779724,-0.38619962334632874,-0.4718158543109894
420,-0.43769195675849915,-0.2900722622871399,-0.3638821244239807
421,-0.520531415939331,-0.28457850217819214,-0.4025549590587616
422,-0.5904945731163025,-0.35476845502853394,-0.4726315438747406
423,-1.02030611038208,-0.18873703479766846,-0.6045215725898743
424,-0.7908214926719666,-0.1819150745868683,-0.4863682985305786
425,-0.9560177326202393,-0.27124106884002686,-0.6136294007301331
426,-0.44190362095832825,-0.47399935126304626,-0.45795148611068726
427,-0.6005456447601318,-0.2550506293773651,-0.42779815196990967
428,-0.7099701166152954,-0.3987114727497101,-0.5543407797813416
429,-1.079679012298584,-0.28345176577568054,-0.6815654039382935
430,-0.7595414519309998,-0.24083952605724335,-0.5001904964447021
431,-0.21695366501808167,-0.37251439690589905,-0.29473403096199036
432,-0.7090783715248108,-0.31875717639923096,-0.5139178037643433
433,-0.8424976468086243,-0.2408379316329956,-0.5416678190231323
434,-0.7721424698829651,-0.30077096819877625,-0.5364567041397095
